Joints,Name,X/Y/Z-axis,Features,PC2,Unnamed: 5,PC5,Unnamed: 7,PC8,Unnamed: 9,PC9,Unnamed: 11,PC11,Unnamed: 13,PC19,Unnamed: 15,PC24,Unnamed: 17,PC26,Unnamed: 19,PC28,Unnamed: 21,PC29,Unnamed: 23,PC31,Unnamed: 25,PC35,Unnamed: 27,PC39,Unnamed: 29,PC41,Unnamed: 31,PC46,Unnamed: 33,PC70,Unnamed: 35,PC77,Unnamed: 37
,,,,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value,r,P-Value
joint10,WristLeft,Z,Skewness,0.0511640088267755,0.423391549162379,-0.178627177868401,0.00486578029551155,-0.118318329672545,0.0633662706417796,0.0174550076974906,0.784886854639058,-0.132274905569297,0.0377595646271765,0.236497350034629,0.000175886166322598,-0.0840045668168572,0.18821920522879,0.0215185163883889,0.73648366084973,-0.035898920032078,0.574446549501993,-0.0111090394386647,0.862091813104322,0.0910105337160368,0.153854357870996,0.247930947579729,8.20122950320616e-05,-0.0865252087217984,0.175259607259928,-0.0948650961107876,0.137090345410205,0.022024005136261,0.730530142376717,-0.0268693490578078,0.674325629773055,-0.0382856373907152,0.549257272527625
joint10,WristLeft,Z,Kurtosis,-0.333110326032576,8.20226574541868e-08,-0.138958408333876,0.0290042598603969,-0.111243195223461,0.0810065847976682,0.224146723602882,0.000385009608013892,-0.0567678469336692,0.374342964140839,-0.0275014128381392,0.667117410850284,0.00595763036100078,0.925778527964178,0.0253733690698655,0.691503966100623,0.0154997378870609,0.808488517382544,0.0625118803903848,0.327864144000436,0.0175271216841211,0.784019985319027,-0.000735752268442667,0.990820859114201,-0.0526091680695184,0.410397599326763,-0.0953038074812779,0.135274733888958,0.0691112612772567,0.279273292220477,0.0157920644372073,0.804948305374352,0.000639947511402775,0.992016063050555
joint11,HandLeft,X,Mean,-0.389177317252053,2.34335972155866e-10,-0.261919183721171,3.06604855892567e-05,-0.263281697365038,2.77746008146315e-05,-0.0243995075537269,0.702772908892138,-0.0423378609280059,0.507770307280482,-0.049238159377098,0.441074221555752,-0.152743157739596,0.0162841300688481,-0.0181572553028466,0.776456702515329,-0.0218711493793639,0.732328756412345,-0.0768325140522134,0.22890982125306,-0.1038876235171,0.103344692398958,0.0654791621428491,0.30537918109078,-0.010190868297781,0.873390156019292,-0.0247795097761053,0.698367859541446,-0.0233955145231646,0.714458846906762,0.0368424950904388,0.564423355650798,0.0144150759291246,0.82165782503674
joint11,HandLeft,X,StandardDeviation,0.138351903806923,0.0297197227261756,-0.19351994514659,0.00225130176377635,-0.120982740204508,0.0576002226942348,0.107972985747684,0.0904032119800686,0.0261200836104386,0.682909040565005,0.219840512473102,0.000501018168923962,-0.0649657309163357,0.309195241972744,-0.0445555297714009,0.485778174778928,-0.157389912881326,0.0132683777383487,-0.00165379926134418,0.979369268053698,-0.023906197417055,0.708506253434495,-0.176205154858979,0.0054863994035218,-0.0333241992542232,0.602214188123268,0.0404314443372554,0.527082775384868,-0.0679111657270317,0.287726811667045,-0.0269741335048588,0.673128562513691,0.0309209343963734,0.628661801416438
joint11,HandLeft,X,Skewness,-0.0516397614894887,0.419087686937845,-0.0514137109507259,0.421129439295552,0.131069885344001,0.0395552139155536,-0.239542988681994,0.00014405218464315,0.157890610241327,0.0129747380541642,0.190112633362842,0.00269884486510508,-0.0328996389315231,0.606850082962024,-0.0720763370217535,0.259112669901449,0.150632063660523,0.0178414492623253,0.134464837740428,0.0346725077965872,0.210916599501658,0.000851147248730021,-0.00659744042745845,0.917834334941741,-0.109215734189388,0.0867345034220897,0.158981665524328,0.0123545913731313,-0.0170993118027435,0.789166472934803,-0.0358256994515124,0.575227827850636,0.0229463823152804,0.719708319348891
joint11,HandLeft,X,Kurtosis,0.0533355136280822,0.403956690788526,-0.0979690672183804,0.124638781785835,0.126438638289345,0.0471408142108403,0.00853767926535078,0.893796415093708,0.0837107113445727,0.189774603879712,0.145944132777608,0.0217700911183808,0.0438367482610719,0.492849577407984,-0.110527429320045,0.0829928496229037,0.108504390360578,0.0888195496070897,-0.0564995503653814,0.376608547813596,-0.0204306805498477,0.749348953195808,0.0279198048045597,0.662362650294451,-0.0227982041304079,0.72144313128843,-0.0186880764695515,0.770101707113117,-0.0144117936606736,0.821697754250717,-0.0386642560201854,0.545311683486326,0.0276267879851453,0.665691195902825
joint11,HandLeft,Y,Mean,-0.0404447026295245,0.526947190687171,0.0544564368393621,0.394135697179053,-0.189184680617315,0.00283399743007709,0.47966268984042,1.28861048339914e-15,0.0642593937959809,0.3144960371075,0.0239394581606892,0.708119169865968,0.0536147432156321,0.401496698199447,-0.0258014509943257,0.686571687348646,0.0067978403836108,0.915347709865047,-0.012991089788351,0.839022554054211,0.0185580238011773,0.771657298405423,0.0856120152658012,0.179876019985122,-0.0113743499299334,0.858832206336472,0.0331068190522673,0.604585843801183,0.0453571754549129,0.477956360601433,-0.0220167180926681,0.730615853797032,0.00653810371173762,0.918570757797812
joint11,HandLeft,Y,StandardDeviation,0.0883988658422328,0.166063872250442,0.0981647070427331,0.123884354552289,-0.220577469271481,0.000479107165591202,0.465609536901231,1.07816507934453e-14,0.0298033540498249,0.641126690556398,0.129929598108702,0.0413202146477817,0.00645224818201502,0.919636426109215,0.0578767463629945,0.365068218332074,0.0463744512245386,0.468129937916866,0.0503334081178481,0.43096682717925,0.0903249843030637,0.156991622573528,0.0707301127445745,0.268138431725782,0.113330113580439,0.075433483232909,0.0377634492308983,0.554721858846744,-0.0280086776629854,0.66135439765496,0.0377996874868309,0.554341781798232,-0.024752253985797,0.698683479419665
joint11,HandLeft,Y,Skewness,0.208173949340369,0.000997446727592127,0.0417581135056548,0.513603978313573,0.269007078338257,1.82251617120361e-05,-0.0178721491423027,0.779876174607563,0.133863588698398,0.0354979443602939,-0.0181726534149226,0.776272144322436,-0.0351750799085007,0.582191896134153,0.0850366449828683,0.182830414016452,0.0259471221791047,0.684896299135386,-0.0477322777818779,0.455189043674613,-0.0310416418556711,0.627321686604362,0.0292837342624385,0.646956959995503,0.131754859182248,0.0385258710383467,-0.0521083267958626,0.41487395061147,0.0551267424869777,0.388332037941717,0.00244195693493275,0.96954118013871,-0.0425698208338498,0.505445944811546
joint11,HandLeft,Y,Kurtosis,-0.089331004783064,0.161625619162395,-0.199609435473259,0.00161609563328325,0.188464869312029,0.00294303322617356,0.139047157097072,0.0289008132793709,0.230481030637757,0.000258965830426142,-0.0912402881694246,0.152813604483218,-0.0583113993249417,0.361472070620029,-0.140672135951507,0.0270617864890022,0.106972170642919,0.0934470370140028,0.0224241008873133,0.725829308917707,-0.0126020284258542,0.843780900313185,-0.0322831135123716,0.61361015219988,0.0108107792213377,0.865759026577378,0.0145740714172805,0.819724176387603,0.00492653529260001,0.938596261448006,0.0318556576888276,0.618316401177937,-0.0403960350803544,0.527444971579777
